# Created by auto-kappa
# 3ph scattering  : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.result
# Isotope      : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.self_isotope
# Temperature [K] : 50.00 to 1000.00
# Grain size [nm] : 3.16 to 100000.00
temperature[K],grain_size[nm],kxx[W/mK],kxy[W/mK],kxz[W/mK],kyx[W/mK],kyy[W/mK],kyz[W/mK],kzx[W/mK],kzy[W/mK],kzz[W/mK],kave[W/mK]
5.0000000e+02,1.1787686e+03,2.1712939e+00,-5.0235029e-04,-5.2030287e-04,-5.0235029e-04,2.1712856e+00,-5.1610000e-04,-5.2030287e-04,-5.1610000e-04,2.1712620e+00,2.1712805e+00
5.0000000e+02,1.4563485e+03,2.1905949e+00,-5.0306496e-04,-5.2102395e-04,-5.0306496e-04,2.1905866e+00,-5.1681705e-04,-5.2102395e-04,-5.1681705e-04,2.1905630e+00,2.1905815e+00
5.0000000e+02,1.7992936e+03,2.2077890e+00,-5.0364523e-04,-5.2160941e-04,-5.0364523e-04,2.2077807e+00,-5.1739923e-04,-5.2160941e-04,-5.1739923e-04,2.2077571e+00,2.2077756e+00
5.0000000e+02,2.2229965e+03,2.2229371e+00,-5.0411608e-04,-5.2208447e-04,-5.0411608e-04,2.2229288e+00,-5.1787164e-04,-5.2208447e-04,-5.1787164e-04,2.2229052e+00,2.2229237e+00
5.0000000e+02,2.7464741e+03,2.2361408e+00,-5.0449797e-04,-5.2246976e-04,-5.0449797e-04,2.2361325e+00,-5.1825478e-04,-5.2246976e-04,-5.1825478e-04,2.2361089e+00,2.2361274e+00
5.0000000e+02,3.3932218e+03,2.2475347e+00,-5.0480759e-04,-5.2278214e-04,-5.0480759e-04,2.2475264e+00,-5.1856542e-04,-5.2278214e-04,-5.1856542e-04,2.2475028e+00,2.2475213e+00
5.0000000e+02,4.1922674e+03,2.2572769e+00,-5.0505853e-04,-5.2303531e-04,-5.0505853e-04,2.2572686e+00,-5.1881718e-04,-5.2303531e-04,-5.1881718e-04,2.2572450e+00,2.2572635e+00
5.0000000e+02,5.1794747e+03,2.2655381e+00,-5.0526187e-04,-5.2324045e-04,-5.0526187e-04,2.2655298e+00,-5.1902118e-04,-5.2324045e-04,-5.1902118e-04,2.2655062e+00,2.2655247e+00
5.0000000e+02,6.3991523e+03,2.2724923e+00,-5.0542659e-04,-5.2340664e-04,-5.0542659e-04,2.2724840e+00,-5.1918644e-04,-5.2340664e-04,-5.1918644e-04,2.2724603e+00,2.2724789e+00
5.0000000e+02,7.9060432e+03,2.2783088e+00,-5.0556002e-04,-5.2354124e-04,-5.0556002e-04,2.2783005e+00,-5.1932030e-04,-5.2354124e-04,-5.1932030e-04,2.2782769e+00,2.2782954e+00
5.0000000e+02,9.7677811e+03,2.2831472e+00,-5.0566807e-04,-5.2365026e-04,-5.0566807e-04,2.2831389e+00,-5.1942870e-04,-5.2365026e-04,-5.1942870e-04,2.2831153e+00,2.2831338e+00
5.0000000e+02,1.2067926e+04,2.2871531e+00,-5.0575557e-04,-5.2373853e-04,-5.0575557e-04,2.2871448e+00,-5.1951649e-04,-5.2373853e-04,-5.1951649e-04,2.2871211e+00,2.2871397e+00
5.0000000e+02,1.4909717e+04,2.2904565e+00,-5.0582642e-04,-5.2381001e-04,-5.0582642e-04,2.2904482e+00,-5.1958757e-04,-5.2381001e-04,-5.1958757e-04,2.2904246e+00,2.2904431e+00
5.0000000e+02,1.8420700e+04,2.2931717e+00,-5.0588379e-04,-5.2386788e-04,-5.0588379e-04,2.2931634e+00,-5.1964512e-04,-5.2386788e-04,-5.1964512e-04,2.2931398e+00,2.2931583e+00
5.0000000e+02,2.2758459e+04,2.2953973e+00,-5.0593023e-04,-5.2391474e-04,-5.0593023e-04,2.2953890e+00,-5.1969171e-04,-5.2391474e-04,-5.1969171e-04,2.2953653e+00,2.2953839e+00
5.0000000e+02,2.8117687e+04,2.2972173e+00,-5.0596783e-04,-5.2395267e-04,-5.0596783e-04,2.2972089e+00,-5.1972943e-04,-5.2395267e-04,-5.1972943e-04,2.2971853e+00,2.2972038e+00
5.0000000e+02,3.4738921e+04,2.2987028e+00,-5.0599826e-04,-5.2398337e-04,-5.0599826e-04,2.2986945e+00,-5.1975997e-04,-5.2398337e-04,-5.1975997e-04,2.2986709e+00,2.2986894e+00
5.0000000e+02,4.2919343e+04,2.2999135e+00,-5.0602290e-04,-5.2400823e-04,-5.0602290e-04,2.2999051e+00,-5.1978468e-04,-5.2400823e-04,-5.1978468e-04,2.2998815e+00,2.2999000e+00
5.0000000e+02,5.3026113e+04,2.3008989e+00,-5.0604285e-04,-5.2402835e-04,-5.0604285e-04,2.3008905e+00,-5.1980469e-04,-5.2402835e-04,-5.1980469e-04,2.3008669e+00,2.3008854e+00
5.0000000e+02,6.5512856e+04,2.3017001e+00,-5.0605899e-04,-5.2404464e-04,-5.0605899e-04,2.3016917e+00,-5.1982089e-04,-5.2404464e-04,-5.1982089e-04,2.3016681e+00,2.3016866e+00
5.0000000e+02,8.0940012e+04,2.3023509e+00,-5.0607206e-04,-5.2405782e-04,-5.0607206e-04,2.3023426e+00,-5.1983400e-04,-5.2405782e-04,-5.1983400e-04,2.3023190e+00,2.3023375e+00
5.0000000e+02,1.0000000e+05,2.3028794e+00,-5.0608264e-04,-5.2406849e-04,-5.0608264e-04,2.3028710e+00,-5.1984461e-04,-5.2406849e-04,-5.1984461e-04,2.3028474e+00,2.3028659e+00
5.5000000e+02,3.1622777e+00,5.8498132e-01,-1.5476030e-04,-1.6465197e-04,-1.5476030e-04,5.8497806e-01,-1.6323293e-04,-1.6465197e-04,-1.6323293e-04,5.8496215e-01,5.8497384e-01
5.5000000e+02,3.9069399e+00,6.5787892e-01,-1.7435802e-04,-1.8505627e-04,-1.7435802e-04,6.5787532e-01,-1.8344211e-04,-1.8505627e-04,-1.8344211e-04,6.5785859e-01,6.5787095e-01
5.5000000e+02,4.8269574e+00,7.3374440e-01,-1.9492406e-04,-2.0638233e-04,-1.9492406e-04,7.3374045e-01,-2.0456631e-04,-2.0638233e-04,-2.0456631e-04,7.3372299e-01,7.3373594e-01
5.5000000e+02,5.9636233e+00,8.1161212e-01,-2.1620571e-04,-2.2836603e-04,-2.1620571e-04,8.1160781e-01,-2.2634570e-04,-2.2836603e-04,-2.2634570e-04,8.1158972e-01,8.1160321e-01
5.5000000e+02,7.3679546e+00,8.9044132e-01,-2.3789726e-04,-2.5069403e-04,-2.3789726e-04,8.9043666e-01,-2.4847146e-04,-2.5069403e-04,-2.4847146e-04,8.9041803e-01,8.9043200e-01
5.5000000e+02,9.1029818e+00,9.6917164e-01,-2.5965117e-04,-2.7301497e-04,-2.5965117e-04,9.6916663e-01,-2.7059654e-04,-2.7301497e-04,-2.7059654e-04,9.6914754e-01,9.6916194e-01
5.5000000e+02,1.1246578e+01,1.0467817e+00,-2.8109702e-04,-2.9495811e-04,-2.8109702e-04,1.0467763e+00,-2.9235400e-04,-2.9495811e-04,-2.9235400e-04,1.0467568e+00,1.0467716e+00
5.5000000e+02,1.3894955e+01,1.1223446e+00,-3.0186660e-04,-3.1615777e-04,-3.0186660e-04,1.1223389e+00,-3.1338112e-04,-3.1615777e-04,-3.1338112e-04,1.1223191e+00,1.1223342e+00
5.5000000e+02,1.7166979e+01,1.1950751e+00,-3.2162138e-04,-3.3627998e-04,-3.2162138e-04,1.1950692e+00,-3.3334600e-04,-3.3627998e-04,-3.3334600e-04,1.1950491e+00,1.1950644e+00
5.5000000e+02,2.1209509e+01,1.2643625e+00,-3.4007740e-04,-3.5504667e-04,-3.4007740e-04,1.2643563e+00,-3.5197166e-04,-3.5504667e-04,-3.5197166e-04,1.2643360e+00,1.2643516e+00
5.5000000e+02,2.6203985e+01,1.3297872e+00,-3.5702336e-04,-3.7225304e-04,-3.5702336e-04,1.3297808e+00,-3.6905353e-04,-3.7225304e-04,-3.6905353e-04,1.3297603e+00,1.3297761e+00
5.5000000e+02,3.2374575e+01,1.3911205e+00,-3.7232909e-04,-3.8777547e-04,-3.7232909e-04,1.3911139e+00,-3.8446755e-04,-3.8777547e-04,-3.8446755e-04,1.3910932e+00,1.3911092e+00
5.5000000e+02,3.9998234e+01,1.4483093e+00,-3.8594420e-04,-4.0156988e-04,-3.8594420e-04,1.4483025e+00,-3.9816865e-04,-4.0156988e-04,-3.9816865e-04,1.4482817e+00,1.4482978e+00
5.5000000e+02,4.9417134e+01,1.5014497e+00,-3.9788871e-04,-4.1366204e-04,-3.9788871e-04,1.5014427e+00,-4.1018135e-04,-4.1366204e-04,-4.1018135e-04,1.5014218e+00,1.5014381e+00
5.5000000e+02,6.1054023e+01,1.5507537e+00,-4.0823866e-04,-4.2413315e-04,-4.0823866e-04,1.5507467e+00,-4.2058535e-04,-4.2413315e-04,-4.2058535e-04,1.5507256e+00,1.5507420e+00
5.5000000e+02,7.5431201e+01,1.5965135e+00,-4.1710981e-04,-4.3310341e-04,-4.1710981e-04,1.5965063e+00,-4.2949936e-04,-4.3310341e-04,-4.2949936e-04,1.5964852e+00,1.5965016e+00
5.5000000e+02,9.3193958e+01,1.6390653e+00,-4.2464195e-04,-4.4071646e-04,-4.2464195e-04,1.6390581e+00,-4.3706555e-04,-4.4071646e-04,-4.3706555e-04,1.6390368e+00,1.6390534e+00
5.5000000e+02,1.1513954e+02,1.6787572e+00,-4.3098560e-04,-4.4712603e-04,-4.3098560e-04,1.6787499e+00,-4.4343629e-04,-4.4712603e-04,-4.4343629e-04,1.6787287e+00,1.6787453e+00
5.5000000e+02,1.4225293e+02,1.7159206e+00,-4.3629167e-04,-4.5248573e-04,-4.3629167e-04,1.7159133e+00,-4.4876396e-04,-4.5248573e-04,-4.4876396e-04,1.7158919e+00,1.7159086e+00
5.5000000e+02,1.7575106e+02,1.7508471e+00,-4.4070426e-04,-4.5694191e-04,-4.4070426e-04,1.7508397e+00,-4.5319379e-04,-4.5694191e-04,-4.5319379e-04,1.7508184e+00,1.7508351e+00
5.5000000e+02,2.1713743e+02,1.7837720e+00,-4.4435608e-04,-4.6062914e-04,-4.4435608e-04,1.7837646e+00,-4.5685941e-04,-4.6062914e-04,-4.5685941e-04,1.7837432e+00,1.7837599e+00
5.5000000e+02,2.6826958e+02,1.8148644e+00,-4.4736618e-04,-4.6366796e-04,-4.4736618e-04,1.8148569e+00,-4.5988058e-04,-4.6366796e-04,-4.5988058e-04,1.8148355e+00,1.8148523e+00
5.5000000e+02,3.3144247e+02,1.8442247e+00,-4.4983908e-04,-4.6616416e-04,-4.4983908e-04,1.8442172e+00,-4.6236235e-04,-4.6616416e-04,-4.6236235e-04,1.8441957e+00,1.8442125e+00
5.5000000e+02,4.0949151e+02,1.8718899e+00,-4.5186510e-04,-4.6820907e-04,-4.5186510e-04,1.8718824e+00,-4.6439550e-04,-4.6820907e-04,-4.6439550e-04,1.8718609e+00,1.8718777e+00
5.5000000e+02,5.0591975e+02,1.8978452e+00,-4.5352125e-04,-4.6988053e-04,-4.5352125e-04,1.8978376e+00,-4.6605740e-04,-4.6988053e-04,-4.6605740e-04,1.8978162e+00,1.8978330e+00
5.5000000e+02,6.2505519e+02,1.9220412e+00,-4.5487257e-04,-4.7124425e-04,-4.5487257e-04,1.9220336e+00,-4.6741334e-04,-4.7124425e-04,-4.6741334e-04,1.9220121e+00,1.9220289e+00
5.5000000e+02,7.7224499e+02,1.9444134e+00,-4.5597350e-04,-4.7235524e-04,-4.5597350e-04,1.9444058e+00,-4.6851800e-04,-4.7235524e-04,-4.6851800e-04,1.9443843e+00,1.9444012e+00
5.5000000e+02,9.5409548e+02,1.9649021e+00,-4.5686934e-04,-4.7325922e-04,-4.5686934e-04,1.9648945e+00,-4.6941686e-04,-4.7325922e-04,-4.6941686e-04,1.9648730e+00,1.9648899e+00
5.5000000e+02,1.1787686e+03,1.9834692e+00,-4.5759757e-04,-4.7399404e-04,-4.5759757e-04,1.9834616e+00,-4.7014751e-04,-4.7399404e-04,-4.7014751e-04,1.9834400e+00,1.9834569e+00
5.5000000e+02,1.4563485e+03,2.0001095e+00,-4.5818906e-04,-4.7459087e-04,-4.5818906e-04,2.0001019e+00,-4.7074097e-04,-4.7459087e-04,-4.7074097e-04,2.0000804e+00,2.0000972e+00
5.5000000e+02,1.7992936e+03,2.0148572e+00,-4.5866917e-04,-4.7507530e-04,-4.5866917e-04,2.0148496e+00,-4.7122267e-04,-4.7507530e-04,-4.7122267e-04,2.0148280e+00,2.0148449e+00
5.5000000e+02,2.2229965e+03,2.0277853e+00,-4.5905867e-04,-4.7546830e-04,-4.5905867e-04,2.0277777e+00,-4.7161345e-04,-4.7546830e-04,-4.7161345e-04,2.0277561e+00,2.0277730e+00
5.5000000e+02,2.7464741e+03,2.0390010e+00,-4.5937452e-04,-4.7578698e-04,-4.5937452e-04,2.0389934e+00,-4.7193033e-04,-4.7578698e-04,-4.7193033e-04,2.0389719e+00,2.0389888e+00
5.5000000e+02,3.3932218e+03,2.0486376e+00,-4.5963055e-04,-4.7604531e-04,-4.5963055e-04,2.0486300e+00,-4.7218720e-04,-4.7604531e-04,-4.7218720e-04,2.0486085e+00,2.0486254e+00
5.5000000e+02,4.1922674e+03,2.0568450e+00,-4.5983804e-04,-4.7625466e-04,-4.5983804e-04,2.0568373e+00,-4.7239536e-04,-4.7625466e-04,-4.7239536e-04,2.0568158e+00,2.0568327e+00
5.5000000e+02,5.1794747e+03,2.0637804e+00,-4.6000615e-04,-4.7642426e-04,-4.6000615e-04,2.0637728e+00,-4.7256402e-04,-4.7642426e-04,-4.7256402e-04,2.0637512e+00,2.0637681e+00
5.5000000e+02,6.3991523e+03,2.0696008e+00,-4.6014232e-04,-4.7656166e-04,-4.6014232e-04,2.0695931e+00,-4.7270064e-04,-4.7656166e-04,-4.7270064e-04,2.0695716e+00,2.0695885e+00
5.5000000e+02,7.9060432e+03,2.0744562e+00,-4.6025261e-04,-4.7667293e-04,-4.6025261e-04,2.0744486e+00,-4.7281129e-04,-4.7667293e-04,-4.7281129e-04,2.0744271e+00,2.0744440e+00
5.5000000e+02,9.7677811e+03,2.0784861e+00,-4.6034193e-04,-4.7676305e-04,-4.6034193e-04,2.0784785e+00,-4.7290089e-04,-4.7676305e-04,-4.7290089e-04,2.0784569e+00,2.0784738e+00
5.5000000e+02,1.2067926e+04,2.0818162e+00,-4.6041425e-04,-4.7683602e-04,-4.6041425e-04,2.0818085e+00,-4.7297345e-04,-4.7683602e-04,-4.7297345e-04,2.0817870e+00,2.0818039e+00
5.5000000e+02,1.4909717e+04,2.0845580e+00,-4.6047281e-04,-4.7689510e-04,-4.6047281e-04,2.0845504e+00,-4.7303220e-04,-4.7689510e-04,-4.7303220e-04,2.0845288e+00,2.0845457e+00
5.5000000e+02,1.8420700e+04,2.0868085e+00,-4.6052022e-04,-4.7694293e-04,-4.6052022e-04,2.0868009e+00,-4.7307977e-04,-4.7694293e-04,-4.7307977e-04,2.0867794e+00,2.0867963e+00
5.5000000e+02,2.2758459e+04,2.0886512e+00,-4.6055861e-04,-4.7698166e-04,-4.6055861e-04,2.0886436e+00,-4.7311827e-04,-4.7698166e-04,-4.7311827e-04,2.0886220e+00,2.0886389e+00
5.5000000e+02,2.8117687e+04,2.0901567e+00,-4.6058968e-04,-4.7701301e-04,-4.6058968e-04,2.0901491e+00,-4.7314945e-04,-4.7701301e-04,-4.7314945e-04,2.0901275e+00,2.0901444e+00
5.5000000e+02,3.4738921e+04,2.0913846e+00,-4.6061483e-04,-4.7703838e-04,-4.6061483e-04,2.0913770e+00,-4.7317468e-04,-4.7703838e-04,-4.7317468e-04,2.0913555e+00,2.0913724e+00
5.5000000e+02,4.2919343e+04,2.0923847e+00,-4.6063520e-04,-4.7705893e-04,-4.6063520e-04,2.0923771e+00,-4.7319511e-04,-4.7705893e-04,-4.7319511e-04,2.0923556e+00,2.0923725e+00
5.5000000e+02,5.3026113e+04,2.0931983e+00,-4.6065168e-04,-4.7707556e-04,-4.6065168e-04,2.0931907e+00,-4.7321165e-04,-4.7707556e-04,-4.7321165e-04,2.0931691e+00,2.0931861e+00
5.5000000e+02,6.5512856e+04,2.0938596e+00,-4.6066502e-04,-4.7708902e-04,-4.6066502e-04,2.0938519e+00,-4.7322503e-04,-4.7708902e-04,-4.7322503e-04,2.0938304e+00,2.0938473e+00
5.5000000e+02,8.0940012e+04,2.0943966e+00,-4.6067582e-04,-4.7709991e-04,-4.6067582e-04,2.0943890e+00,-4.7323587e-04,-4.7709991e-04,-4.7323587e-04,2.0943674e+00,2.0943843e+00
5.5000000e+02,1.0000000e+05,2.0948324e+00,-4.6068456e-04,-4.7710873e-04,-4.6068456e-04,2.0948248e+00,-4.7324464e-04,-4.7710873e-04,-4.7324464e-04,2.0948032e+00,2.0948202e+00
6.0000000e+02,3.1622777e+00,5.6408012e-01,-1.4935719e-04,-1.5876001e-04,-1.4935719e-04,5.6407700e-01,-1.5738281e-04,-1.5876001e-04,-1.5738281e-04,5.6406204e-01,5.6407305e-01
6.0000000e+02,3.9069399e+00,6.3220017e-01,-1.6773629e-04,-1.7786541e-04,-1.6773629e-04,6.3219673e-01,-1.7630557e-04,-1.7786541e-04,-1.7630557e-04,6.3218105e-01,6.3219265e-01
6.0000000e+02,4.8269574e+00,7.0268800e-01,-1.8691422e-04,-1.9772219e-04,-1.8691422e-04,7.0268422e-01,-1.9597501e-04,-1.9772219e-04,-1.9597501e-04,7.0266792e-01,7.0268005e-01
6.0000000e+02,5.9636233e+00,7.7462300e-01,-2.0663795e-04,-2.1806821e-04,-2.0663795e-04,7.7461890e-01,-2.1613306e-04,-2.1806821e-04,-2.1613306e-04,7.7460205e-01,7.7461465e-01
6.0000000e+02,7.3679546e+00,8.4703598e-01,-2.2660919e-04,-2.3859956e-04,-2.2660919e-04,8.4703155e-01,-2.3647995e-04,-2.3859956e-04,-2.3647995e-04,8.4701424e-01,8.4702726e-01
6.0000000e+02,9.1029818e+00,9.1896182e-01,-2.4649762e-04,-2.5898378e-04,-2.4649762e-04,9.1895708e-01,-2.5668702e-04,-2.5898378e-04,-2.5668702e-04,9.1893937e-01,9.1895275e-01
6.0000000e+02,1.1246578e+01,9.8949283e-01,-2.6596102e-04,-2.7887945e-04,-2.6596102e-04,9.8948779e-01,-2.7641610e-04,-2.7887945e-04,-2.7641610e-04,9.8946974e-01,9.8948345e-01
6.0000000e+02,1.3894955e+01,1.0578271e+00,-2.8466966e-04,-2.9796005e-04,-2.8466966e-04,1.0578218e+00,-2.9534307e-04,-2.9796005e-04,-2.9534307e-04,1.0578035e+00,1.0578175e+00
6.0000000e+02,1.7166979e+01,1.1233070e+00,-3.0233118e-04,-3.1593795e-04,-3.0233118e-04,1.1233015e+00,-3.1318184e-04,-3.1593795e-04,-3.1318184e-04,1.1232829e+00,1.1232971e+00
6.0000000e+02,2.1209509e+01,1.1854433e+00,-3.1871116e-04,-3.3258446e-04,-3.1871116e-04,1.1854375e+00,-3.2970440e-04,-3.3258446e-04,-3.2970440e-04,1.1854187e+00,1.1854331e+00
6.0000000e+02,2.6203985e+01,1.2439237e+00,-3.3364627e-04,-3.4774230e-04,-3.3364627e-04,1.2439178e+00,-3.4475342e-04,-3.4774230e-04,-3.4475342e-04,1.2438988e+00,1.2439134e+00
6.0000000e+02,3.2374575e+01,1.2986074e+00,-3.4704819e-04,-3.6132910e-04,-3.4704819e-04,1.2986013e+00,-3.5824593e-04,-3.6132910e-04,-3.5824593e-04,1.2985822e+00,1.2985970e+00
6.0000000e+02,3.9998234e+01,1.3495056e+00,-3.5889897e-04,-3.7333255e-04,-3.5889897e-04,1.3494993e+00,-3.7016857e-04,-3.7333255e-04,-3.7016857e-04,1.3494801e+00,1.3494950e+00
6.0000000e+02,4.9417134e+01,1.3967545e+00,-3.6924021e-04,-3.8379932e-04,-3.6924021e-04,1.3967481e+00,-3.8056675e-04,-3.8379932e-04,-3.8056675e-04,1.3967287e+00,1.3967438e+00
6.0000000e+02,6.1054023e+01,1.4405833e+00,-3.7815872e-04,-3.9282069e-04,-3.7815872e-04,1.4405768e+00,-3.8953039e-04,-3.9282069e-04,-3.8953039e-04,1.4405574e+00,1.4405725e+00
6.0000000e+02,7.5431201e+01,1.4812811e+00,-3.8577159e-04,-4.0051763e-04,-3.8577159e-04,1.4812745e+00,-3.9717906e-04,-4.0051763e-04,-3.9717906e-04,1.4812550e+00,1.4812702e+00
6.0000000e+02,9.3193958e+01,1.5191647e+00,-3.9221256e-04,-4.0702717e-04,-3.9221256e-04,1.5191580e+00,-4.0364847e-04,-4.0702717e-04,-4.0364847e-04,1.5191384e+00,1.5191537e+00
6.0000000e+02,1.1513954e+02,1.5545502e+00,-3.9762091e-04,-4.1249136e-04,-3.9762091e-04,1.5545435e+00,-4.0907946e-04,-4.1249136e-04,-4.0907946e-04,1.5545239e+00,1.5545392e+00
6.0000000e+02,1.4225293e+02,1.5877294e+00,-4.0213319e-04,-4.1704905e-04,-4.0213319e-04,1.5877226e+00,-4.1360980e-04,-4.1704905e-04,-4.1360980e-04,1.5877030e+00,1.5877183e+00
6.0000000e+02,1.7575106e+02,1.6189503e+00,-4.0587767e-04,-4.2083043e-04,-4.0587767e-04,1.6189435e+00,-4.1736872e-04,-4.2083043e-04,-4.1736872e-04,1.6189238e+00,1.6189392e+00
6.0000000e+02,2.1713743e+02,1.6484048e+00,-4.0897111e-04,-4.2395381e-04,-4.0897111e-04,1.6483979e+00,-4.2047371e-04,-4.2395381e-04,-4.2047371e-04,1.6483782e+00,1.6483936e+00
6.0000000e+02,2.6826958e+02,1.6762222e+00,-4.1151720e-04,-4.2652421e-04,-4.1151720e-04,1.6762153e+00,-4.2302907e-04,-4.2652421e-04,-4.2302907e-04,1.6761955e+00,1.6762110e+00
6.0000000e+02,3.3144247e+02,1.7024702e+00,-4.1360638e-04,-4.2863309e-04,-4.1360638e-04,1.7024632e+00,-4.2512569e-04,-4.2863309e-04,-4.2512569e-04,1.7024435e+00,1.7024590e+00
6.0000000e+02,4.0949151e+02,1.7271619e+00,-4.1531631e-04,-4.3035900e-04,-4.1531631e-04,1.7271549e+00,-4.2684160e-04,-4.3035900e-04,-4.2684160e-04,1.7271352e+00,1.7271507e+00
6.0000000e+02,5.0591975e+02,1.7502692e+00,-4.1671295e-04,-4.3176859e-04,-4.1671295e-04,1.7502623e+00,-4.2824306e-04,-4.3176859e-04,-4.2824306e-04,1.7502425e+00,1.7502580e+00
6.0000000e+02,6.2505519e+02,1.7717395e+00,-4.1785176e-04,-4.3291789e-04,-4.1785176e-04,1.7717325e+00,-4.2938575e-04,-4.3291789e-04,-4.2938575e-04,1.7717127e+00,1.7717283e+00
6.0000000e+02,7.7224499e+02,1.7915139e+00,-4.1877906e-04,-4.3385368e-04,-4.1877906e-04,1.7915069e+00,-4.3031618e-04,-4.3385368e-04,-4.3031618e-04,1.7914872e+00,1.7915027e+00
6.0000000e+02,9.5409548e+02,1.8095449e+00,-4.1953328e-04,-4.3461479e-04,-4.1953328e-04,1.8095379e+00,-4.3107293e-04,-4.3461479e-04,-4.3107293e-04,1.8095181e+00,1.8095336e+00
6.0000000e+02,1.1787686e+03,1.8258093e+00,-4.2014617e-04,-4.3523324e-04,-4.2014617e-04,1.8258023e+00,-4.3168785e-04,-4.3523324e-04,-4.3168785e-04,1.8257825e+00,1.8257980e+00
6.0000000e+02,1.4563485e+03,1.8403175e+00,-4.2064382e-04,-4.3573541e-04,-4.2064382e-04,1.8403105e+00,-4.3218715e-04,-4.3573541e-04,-4.3218715e-04,1.8402907e+00,1.8403063e+00
6.0000000e+02,1.7992936e+03,1.8531162e+00,-4.2104768e-04,-4.3614292e-04,-4.2104768e-04,1.8531092e+00,-4.3259234e-04,-4.3614292e-04,-4.3259234e-04,1.8530894e+00,1.8531049e+00
6.0000000e+02,2.2229965e+03,1.8642860e+00,-4.2137525e-04,-4.3647345e-04,-4.2137525e-04,1.8642790e+00,-4.3292098e-04,-4.3647345e-04,-4.3292098e-04,1.8642592e+00,1.8642748e+00
6.0000000e+02,2.7464741e+03,1.8739364e+00,-4.2164083e-04,-4.3674143e-04,-4.2164083e-04,1.8739293e+00,-4.3318744e-04,-4.3674143e-04,-4.3318744e-04,1.8739095e+00,1.8739251e+00
6.0000000e+02,3.3932218e+03,1.8821966e+00,-4.2185610e-04,-4.3695863e-04,-4.2185610e-04,1.8821895e+00,-4.3340341e-04,-4.3695863e-04,-4.3340341e-04,1.8821697e+00,1.8821853e+00
6.0000000e+02,4.1922674e+03,1.8892078e+00,-4.2203053e-04,-4.3713463e-04,-4.2203053e-04,1.8892008e+00,-4.3357841e-04,-4.3713463e-04,-4.3357841e-04,1.8891810e+00,1.8891965e+00
6.0000000e+02,5.1794747e+03,1.8951148e+00,-4.2217184e-04,-4.3727721e-04,-4.2217184e-04,1.8951078e+00,-4.3372018e-04,-4.3727721e-04,-4.3372018e-04,1.8950880e+00,1.8951035e+00
6.0000000e+02,6.3991523e+03,1.9000592e+00,-4.2228630e-04,-4.3739270e-04,-4.2228630e-04,1.9000521e+00,-4.3383501e-04,-4.3739270e-04,-4.3383501e-04,1.9000323e+00,1.9000479e+00
6.0000000e+02,7.9060432e+03,1.9041746e+00,-4.2237900e-04,-4.3748623e-04,-4.2237900e-04,1.9041676e+00,-4.3392801e-04,-4.3748623e-04,-4.3392801e-04,1.9041478e+00,1.9041633e+00
6.0000000e+02,9.7677811e+03,1.9075838e+00,-4.2245407e-04,-4.3756197e-04,-4.2245407e-04,1.9075768e+00,-4.3400332e-04,-4.3756197e-04,-4.3400332e-04,1.9075570e+00,1.9075725e+00
6.0000000e+02,1.2067926e+04,1.9103965e+00,-4.2251485e-04,-4.3762330e-04,-4.2251485e-04,1.9103894e+00,-4.3406430e-04,-4.3762330e-04,-4.3406430e-04,1.9103696e+00,1.9103852e+00
6.0000000e+02,1.4909717e+04,1.9127092e+00,-4.2256406e-04,-4.3767296e-04,-4.2256406e-04,1.9127021e+00,-4.3411368e-04,-4.3767296e-04,-4.3411368e-04,1.9126823e+00,1.9126979e+00
6.0000000e+02,1.8420700e+04,1.9146054e+00,-4.2260391e-04,-4.3771316e-04,-4.2260391e-04,1.9145983e+00,-4.3415365e-04,-4.3771316e-04,-4.3415365e-04,1.9145785e+00,1.9145941e+00
6.0000000e+02,2.2758459e+04,1.9161565e+00,-4.2263616e-04,-4.3774570e-04,-4.2263616e-04,1.9161494e+00,-4.3418601e-04,-4.3774570e-04,-4.3418601e-04,1.9161296e+00,1.9161452e+00
6.0000000e+02,2.8117687e+04,1.9174228e+00,-4.2266228e-04,-4.3777205e-04,-4.2266228e-04,1.9174157e+00,-4.3421221e-04,-4.3777205e-04,-4.3421221e-04,1.9173959e+00,1.9174115e+00
6.0000000e+02,3.4738921e+04,1.9184550e+00,-4.2268341e-04,-4.3779338e-04,-4.2268341e-04,1.9184479e+00,-4.3423341e-04,-4.3779338e-04,-4.3423341e-04,1.9184281e+00,1.9184437e+00
6.0000000e+02,4.2919343e+04,1.9192952e+00,-4.2270053e-04,-4.3781064e-04,-4.2270053e-04,1.9192882e+00,-4.3425058e-04,-4.3781064e-04,-4.3425058e-04,1.9192684e+00,1.9192839e+00
6.0000000e+02,5.3026113e+04,1.9199785e+00,-4.2271438e-04,-4.3782462e-04,-4.2271438e-04,1.9199715e+00,-4.3426448e-04,-4.3782462e-04,-4.3426448e-04,1.9199516e+00,1.9199672e+00
6.0000000e+02,6.5512856e+04,1.9205336e+00,-4.2272559e-04,-4.3783593e-04,-4.2272559e-04,1.9205266e+00,-4.3427573e-04,-4.3783593e-04,-4.3427573e-04,1.9205068e+00,1.9205223e+00
